   j      e(j)         levid         stwt


  1.0414E-17 7.4861E-18 5.3986E-18 3.9084E-18 2.8432E-18 2.0800E-18 1.5319E-18
 
 10400501.0430 -6.2517E-02  4.6518E-14  4.1440E-14  3.6912E-14  3.2873E-14
  2.9271E-14 2.6058E-14 2.3190E-14 2.0630E-14 1.8344E-14 1.6302E-14 1.4476E-14
  1.2844E-14 1.1383E-14 1.0074E-14 8.9005E-15 7.8474E-15 6.9015E-15 6.0511E-15
  5.2861E-15 4.5980E-15 3.9792E-15 3.4235E-15 2.9258E-15 2.4816E-15 2.0874E-15
  1.7398E-15 1.4359E-15 1.1728E-15 9.4768E-16 7.5737E-16 5.9975E-16 4.8141E-16
  4.5605E-16 7.0848E-16 1.5853E-15 3.4037E-15 6.1215E-15 9.2188E-15 1.1943E-14
  1.3688E-14 1.4219E-14 1.3656E-14 1.2320E-14 1.0576E-14 8.7258E-15 6.9766E-15
  5.4402E-15 4.1588E-15 3.1294E-15 2.3255E-15 1.7109E-15 1.2489E-15 9.0589E-16
  6.5382E-16 4.7001E-16 3.3682E-16 2.4077E-16 1.7177E-16 1.2235E-16 8.7036E-17
  6.1856E-17 4.3925E-17 3.1173E-17 2.2112E-17 1.5678E-17 1.1113E-17 7.8752E-18
  5.5797E-18 3.9526E-18 2.7997E-18 1.9829E-18 1.4043E-18 9.9449E-19 7.0424E-19
  4.9870E-19 3.5314E-19 2.5007E-19 1.7709E-19 1.2541E-19 8.8817E-20 6.2906E-20
 10400501.0530 -4.0015E-02  4.1058E-14  3.6577E-14  3.2580E-14  2.9016E-14
  2.5837E-14 2.3001E-14 2.0470E-14 1.8211E-14 1.6194E-14 1.4392E-14 1.2781E-14
  1.1340E-14 1.0051E-14 8.8959E-15 7.8602E-15 6.9308E-15 6.0958E-15 5.3452E-15
  4.6700E-15 4.0624E-15 3.5161E-15 3.0254E-15 2.5858E-15 2.1935E-15 1.8451E-15
  1.5380E-15 1.2694E-15 1.0369E-15 8.3793E-16 6.6978E-16 5.3072E-16 4.2440E-16
  3.7530E-16 4.5635E-16 7.9432E-16 1.4982E-15 2.5416E-15 3.7228E-15 4.7550E-15
  5.4090E-15 5.5959E-15 5.3621E-15 4.8315E-15 4.1445E-15 3.4184E-15 2.7326E-15
  2.1308E-15 1.6289E-15 1.2257E-15 9.1088E-16 6.7020E-16 4.8923E-16 3.5489E-16
  2.5616E-16 1.8415E-16 1.3197E-16 9.4344E-17 6.7309E-17 4.7946E-17 3.4111E-17
  2.4244E-17 1.7217E-17 1.2219E-17 8.6680E-18 6.1464E-18 4.3570E-18 3.0878E-18
  2.1879E-18 1.5500E-18 1.0980E-18 7.7773E-19 5.5085E-19 3.9013E-19 2.7630E-19
  1.9568E-19 1.3859E-19 9.8155E-20 6.9522E-20 4.9245E-20 3.4885E-20 2.4716E-20
 10400501.0630 -2.7790E-02  2.9018E-14  2.5850E-14  2.3026E-14  2.0507E-14
  1.8259E-14 1.6255E-14 1.4465E-14 1.2868E-14 1.1442E-14 1.0167E-14 9.0283E-15
  8.0093E-15 7.0973E-15 6.2802E-15 5.5475E-15 4.8899E-15 4.2991E-15 3.7680E-15
  3.2903E-15 2.8605E-15 2.4741E-15 2.1272E-15 1.8167E-15 1.5397E-15 1.2940E-15
  1.0776E-15 8.8868E-16 7.2531E-16 5.8565E-16 4.6791E-16 3.7160E-16 3.0301E-16
  2.8794E-16 3.8553E-16 6.7851E-16 1.2188E-15 1.9611E-15 2.7546E-15 3.4116E-15
  3.7947E-15 3.8619E-15 3.6558E-15 3.2643E-15 2.7810E-15 2.2818E-15 1.8167E-15
  1.4122E-15 1.0769E-15 8.0887E-16 6.0020E-16 4.4110E-16 3.2169E-16 2.3318E-16
  1.6821E-16 1.2086E-16 8.6586E-17 6.1879E-17 4.4135E-17 3.1432E-17 2.2358E-17
  1.5888E-17 1.1281E-17 8.0058E-18 5.6785E-18 4.0262E-18 2.8538E-18 2.0223E-18
  1.4328E-18 1.0150E-18 7.1899E-19 5.0924E-19 3.6066E-19 2.5542E-19 1.8089E-19
  1.2811E-19 9.0725E-20 6.4255E-20 4.5511E-20 3.2237E-20 2.2837E-20 1.6181E-20
 10400501.0650 -2.7777E-02  8.6402E-15  7.6916E-15  6.8450E-15  6.0893E-15
  5.4143E-15 4.8113E-15 4.2721E-15 3.7899E-15 3.3582E-15 2.9715E-15 2.6248E-15
  2.3136E-15 2.0341E-15 1.7828E-15 1.5569E-15 1.3537E-15 1.1712E-15 1.0074E-15
  8.6087E-16 7.3030E-16 6.1460E-16 5.1278E-16 4.2391E-16 3.4710E-16 2.8141E-16
  2.2587E-16 1.7948E-16 1.4121E-16 1.1002E-16 8.4932E-17 6.5171E-17 5.1393E-17
  5.1450E-17 9.4302E-17 2.3833E-16 5.4355E-16 1.0136E-15 1.5666E-15 2.0705E-15
  2.4109E-15 2.5362E-15 2.4603E-15 2.2374E-15 1.9329E-15 1.6029E-15 1.2868E-15
  1.0066E-15 7.7151E-16 5.8173E-16 4.3298E-16 3.1897E-16 2.3306E-16 1.6919E-16
  1.2219E-16 8.7888E-17 6.3009E-17 4.5055E-17 3.2151E-17 2.2906E-17 1.6298E-17
  1.1584E-17 8.2270E-18 5.8390E-18 4.1420E-18 2.9370E-18 2.0819E-18 1.4754E-18
  1.0453E-18 7.4053E-19 5.2453E-19 3.7150E-19 2.6309E-19 1.8631E-19 1.3192E-19
  9.3413E-20 6.6143E-20 4.6832E-20 3.3159E-20 2.3478E-20 1.6623E-20 1.1770E-20
 10400501.0730 -2.0417E-02  2.1190E-14  1.8876E-14  1.6813E-14  1.4973E-14
  1.3331E-14 1.1866E-14 1.0559E-14 9.3914E-15 8.3489E-15 7.4174E-15 6.5846E-15
  5.8395E-15 5.1725E-15 4.5747E-15 4.0386E-15 3.5573E-15 3.1250E-15 2.7362E-15
  2.3867E-15 2.0723E-15 1.7899E-15 1.5366E-15 1.3102E-15 1.1085E-15 9.3006E-16
  7.7318E-16 6.3651E-16 5.1863E-16 4.1812E-16 3.3395E-16 2.6896E-16 2.4291E-16
  3.1450E-16 5.8581E-16 1.1565E-15 2.0402E-15 3.1121E-15 4.1437E-15 4.9068E-15
  5.2671E-15 5.2142E-15 4.8317E-15 4.2437E-15 3.5695E-15 2.8998E-15 2.2910E-15
  1.7701E-15 1.3435E-15 1.0053E-15 7.4379E-16 5.4535E-16 3.9700E-16 2.8735E-16
  2.0705E-16 1.4864E-16 1.0641E-16 7.6001E-17 5.4184E-17 3.8574E-17 2.7430E-17
  1.9488E-17 1.3835E-17 9.8168E-18 6.9622E-18 4.9359E-18 3.4983E-18 2.4789E-18
  1.7562E-18 1.2441E-18 8.8115E-19 6.2406E-19 4.4195E-19 3.1297E-19 2.2162E-19
  1.5694E-19 1.1113E-19 7.8693E-20 5.5725E-20 3.9462E-20 2.7946E-20 1.9792E-20
 10400501.0750 -2.0407E-02  1.1093E-14  9.8752E-15  8.7880E-15  7.8173E-15
  6.9504E-15 6.1757E-15 5.4831E-15 4.8636E-15 4.3089E-15 3.8119E-15 3.3662E-15
  2.9662E-15 2.6067E-15 2.2836E-15 1.9929E-15 1.7315E-15 1.4966E-15 1.2858E-15
  1.0973E-15 9.2946E-16 7.8078E-16 6.5008E-16 5.3617E-16 4.3789E-16 3.5402E-16
  2.8331E-16 2.2442E-16 1.7599E-16 1.3668E-16 1.0523E-16 8.1117E-17 6.6824E-17
  7.3033E-17 1.2422E-16 2.5548E-16 4.9108E-16 8.1564E-16 1.1673E-15 1.4647E-15
  1.6454E-15 1.6876E-15 1.6075E-15 1.4424E-15 1.2337E-15 1.0154E-15 8.1044E-16
  6.3122E-16 4.8213E-16 3.6257E-16 2.6930E-16 1.9807E-16 1.4454E-16 1.0483E-16
  7.5649E-17 5.4378E-17 3.8966E-17 2.7853E-17 1.9870E-17 1.4153E-17 1.0068E-17
  7.1555E-18 5.0813E-18 3.6062E-18 2.5580E-18 1.8138E-18 1.2857E-18 9.1112E-19
  6.4556E-19 4.5732E-19 3.2393E-19 2.2943E-19 1.6248E-19 1.1507E-19 8.1482E-20
  5.7698E-20 4.0856E-20 2.8929E-20 2.0484E-20 1.4504E-20 1.0270E-20 7.2722E-21
 10400501.0830 -1.5632E-02  1.5923E-14  1.4184E-14  1.2633E-14  1.1250E-14
  1.0016E-14 8.9144E-15 7.9314E-15 7.0536E-15 6.2695E-15 5.5688E-15 4.9421E-15
  4.3814E-15 3.8792E-15 3.4291E-15 3.0253E-15 2.6628E-15 2.3370E-15 2.0442E-15
  1.7809E-15 1.5443E-15 1.3319E-15 1.1416E-15 9.7172E-16 8.2074E-16 6.8737E-16
  5.7041E-16 4.6877E-16 3.8131E-16 3.0694E-16 2.4497E-16 1.9895E-16 1.9257E-16
  3.0475E-16 7.0585E-16 1.6326E-15 3.2444E-15 5.4347E-15 7.7912E-15 9.7754E-15
  1.0976E-14 1.1253E-14 1.0714E-14 9.6114E-15 8.2189E-15 6.7636E-15 5.3980E-15
  4.2040E-15 3.2108E-15 2.4145E-15 1.7933E-15 1.3189E-15 9.6248E-16 6.9800E-16
  5.0370E-16 3.6205E-16 2.5943E-16 1.8543E-16 1.3228E-16 9.4218E-17 6.7023E-17
  4.7631E-17 3.3822E-17 2.4002E-17 1.7025E-17 1.2071E-17 8.5562E-18 6.0632E-18
  4.2957E-18 3.0430E-18 2.1553E-18 1.5265E-18 1.0810E-18 7.6549E-19 5.4204E-19
  3.8381E-19 2.7176E-19 1.9242E-19 1.3624E-19 9.6462E-20 6.8299E-20 4.8359E-20
 10400501.0850 -1.5624E-02  1.0738E-14  9.5592E-15  8.5065E-15  7.5667E-15
  6.7273E-15 5.9771E-15 5.3064E-15 4.7064E-15 4.1692E-15 3.6878E-15 3.2560E-15
  2.8684E-15 2.5201E-15 2.2070E-15 1.9253E-15 1.6719E-15 1.4442E-15 1.2400E-15
  1.0573E-15 8.9462E-16 7.5065E-16 6.2416E-16 5.1404E-16 4.1913E-16 3.3826E-16
  2.7019E-16 2.1360E-16 1.6717E-16 1.2957E-16 9.9599E-17 7.7086E-17 6.6028E-17
  8.0242E-17 1.4562E-16 2.9042E-16 5.2378E-16 8.1793E-16 1.1127E-15 1.3421E-15
  1.4629E-15 1.4664E-15 1.3725E-15 1.2152E-15 1.0287E-15 8.4001E-16 6.6635E-16
  5.1651E-16 3.9303E-16 2.9470E-16 2.1838E-16 1.6033E-16 1.1683E-16 8.4634E-17
  6.1022E-17 4.3832E-17 3.1392E-17 2.2429E-17 1.5995E-17 1.1390E-17 8.1012E-18
  5.7565E-18 4.0874E-18 2.9005E-18 2.0573E-18 1.4587E-18 1.0339E-18 7.3270E-19
  5.1913E-19 3.6776E-19 2.6049E-19 1.8450E-19 1.3066E-19 9.2532E-20 6.5526E-20
  4.6400E-20 3.2856E-20 2.3265E-20 1.6474E-20 1.1665E-20 8.2599E-21 5.8488E-21
 10400501.0930 -1.2351E-02  1.2250E-14  1.0912E-14  9.7181E-15  8.6534E-15
  7.7034E-15 6.8556E-15 6.0987E-15 5.4228E-15 4.8189E-15 4.2792E-15 3.7964E-15
  3.3643E-15 2.9774E-15 2.6304E-15 2.3192E-15 2.0397E-15 1.7886E-15 1.5629E-15
  1.3600E-15 1.1778E-15 1.0144E-15 8.6815E-16 7.3777E-16 6.2211E-16 5.2013E-16
  4.3090E-16 3.5352E-16 2.8710E-16 2.3073E-16 1.8356E-16 1.4560E-16 1.2243E-16
  1.4241E-16 2.9136E-16 7.2772E-16 1.6047E-15 2.9201E-15 4.4444E-15 5.8187E-15
  6.7359E-15 7.0602E-15 6.8331E-15 6.2049E-15 5.3550E-15 4.4378E-15 3.5610E-15
  2.7849E-15 2.1339E-15 1.6087E-15 1.1972E-15 8.8191E-16 6.4435E-16 4.6774E-16
  3.3780E-16 2.4295E-16 1.7417E-16 1.2454E-16 8.8870E-17 6.3313E-17 4.5047E-17
  3.2018E-17 2.2739E-17 1.6138E-17 1.1448E-17 8.1172E-18 5.7538E-18 4.0775E-18
  2.8889E-18 2.0465E-18 1.4496E-18 1.0266E-18 7.2703E-19 5.1484E-19 3.6455E-19
  2.5813E-19 1.8277E-19 1.2941E-19 9.1626E-20 6.4874E-20 4.5933E-20 3.2522E-20
 10400501.0950 -1.2345E-02  9.5013E-15  8.4578E-15  7.5263E-15  6.6946E-15
  5.9517E-15 5.2878E-15 4.6942E-15 4.1631E-15 3.6875E-15 3.2614E-15 2.8792E-15
  2.5360E-15 2.2277E-15 1.9504E-15 1.7010E-15 1.4767E-15 1.2751E-15 1.0942E-15
  9.3253E-16 7.8859E-16 6.6124E-16 5.4942E-16 4.5211E-16 3.6832E-16 2.9699E-16
  2.3700E-16 1.8719E-16 1.4638E-16 1.1335E-16 8.6993E-17 6.6463E-17 5.2180E-17
  4.8436E-17 6.7290E-17 1.2853E-16 2.4844E-16 4.2201E-16 6.1674E-16 7.8667E-16
  8.9467E-16 9.2609E-16 8.8821E-16 8.0117E-16 6.8797E-16 5.6797E-16 4.5442E-16
  3.5458E-16 2.7122E-16 2.0419E-16 1.5180E-16 1.1173E-16 8.1579E-17 5.9189E-17
  4.2729E-17 3.0721E-17 2.2018E-17 1.5741E-17 1.1231E-17 8.0001E-18 5.6916E-18
  4.0451E-18 2.8727E-18 2.0387E-18 1.4462E-18 1.0254E-18 7.2687E-19 5.1511E-19
  3.6497E-19 2.5855E-19 1.8314E-19 1.2971E-19 9.1867E-20 6.5060E-20 4.6074E-20
  3.2628E-20 2.3106E-20 1.6364E-20 1.1589E-20 8.2079E-21 5.8137E-21 4.1184E-21
 10400501.1030 -1.0004E-02  9.6142E-15  8.5638E-15  7.6267E-15  6.7907E-15
  6.0447E-15 5.3788E-15 4.7843E-15 4.2533E-15 3.7789E-15 3.3548E-15 2.9754E-15
  2.6358E-15 2.3316E-15 2.0588E-15 1.8140E-15 1.5942E-15 1.3967E-15 1.2192E-15
  1.0598E-15 9.1665E-16 7.8839E-16 6.7377E-16 5.7173E-16 4.8135E-16 4.0182E-16
  3.3237E-16 2.7226E-16 2.2078E-16 1.7717E-16 1.4083E-16 1.1251E-16 1.0058E-16
  1.4025E-16 3.2568E-16 8.1586E-16 1.7509E-15 3.1086E-15 4.6463E-15 6.0055E-15
  6.8890E-15 7.1733E-15 6.9093E-15 6.2517E-15 5.3810E-15 4.4504E-15 3.5655E-15
  2.7851E-15 2.1321E-15 1.6062E-15 1.1947E-15 8.7963E-16 6.4246E-16 4.6624E-16
  3.3664E-16 2.4208E-16 1.7352E-16 1.2406E-16 8.8521E-17 6.3060E-17 4.4864E-17
  3.1887E-17 2.2645E-17 1.6071E-17 1.1400E-17 8.0831E-18 5.7296E-18 4.0602E-18
  2.8767E-18 2.0378E-18 1.4434E-18 1.0222E-18 7.2392E-19 5.1263E-19 3.6299E-19
  2.5702E-19 1.8198E-19 1.2885E-19 9.1225E-20 6.4588E-20 4.5728E-20 3.2376E-20
 10410501.0540 -4.0008E-02  1.7452E-14  1.5540E-14  1.3836E-14  1.2314E-14
  1.0956E-14 9.7441E-15 8.6612E-15 7.6934E-15 6.8279E-15 6.0535E-15 5.3598E-15
  4.7381E-15 4.1802E-15 3.6791E-15 3.2287E-15 2.8234E-15 2.4588E-15 2.1307E-15
  1.8358E-15 1.5714E-15 1.3350E-15 1.1248E-15 9.3905E-16 7.7628E-16 6.3504E-16
  5.1386E-16 4.1117E-16 3.2532E-16 2.5454E-16 1.9700E-16 1.5097E-16 1.1501E-16
  8.8404E-17 7.1444E-17 6.4988E-17 6.9004E-17 8.1012E-17 9.6070E-17 1.0863E-16
  1.1478E-16 1.1326E-16 1.0514E-16 9.2670E-17 7.8243E-17 6.3789E-17 5.0552E-17
  3.9159E-17 2.9785E-17 2.2327E-17 1.6542E-17 1.2142E-17 8.8472E-18 6.4084E-18
  4.6201E-18 3.3184E-18 2.3764E-18 1.6978E-18 1.2107E-18 8.6207E-19 6.1311E-19
  4.3563E-19 3.0930E-19 2.1947E-19 1.5566E-19 1.1036E-19 7.8220E-20 5.5427E-20
  3.9269E-20 2.7817E-20 1.9702E-20 1.3954E-20 9.8816E-21 6.9975E-21 4.9551E-21
  3.5086E-21 2.4844E-21 1.7592E-21 1.2456E-21 8.8203E-22 6.2458E-22 4.4229E-22
 10410501.0640 -2.7786E-02  1.9897E-14  1.7718E-14  1.5774E-14  1.4040E-14
  1.2492E-14 1.1110E-14 9.8752E-15 8.7718E-15 7.7851E-15 6.9022E-15 6.1115E-15
  5.4026E-15 4.7666E-15 4.1954E-15 3.6819E-15 3.2199E-15 2.8042E-15 2.4301E-15
  2.0939E-15 1.7923E-15 1.5228E-15 1.2830E-15 1.0711E-15 8.8545E-16 7.2431E-16
  5.8606E-16 4.6891E-16 3.7097E-16 2.9022E-16 2.2460E-16 1.7207E-16 1.3087E-16
  1.0003E-16 7.9875E-17 7.2027E-17 7.7557E-17 9.4398E-17 1.1658E-16 1.3649E-16
  1.4816E-16 1.4923E-16 1.4069E-16 1.2546E-16 1.0688E-16 8.7740E-17 6.9905E-17
  5.4377E-17 4.1495E-17 3.1183E-17 2.3150E-17 1.7020E-17 1.2417E-17 9.0033E-18
  6.4962E-18 4.6689E-18 3.3453E-18 2.3911E-18 1.7057E-18 1.2149E-18 8.6425E-19
  6.1420E-19 4.3617E-19 3.0954E-19 2.1957E-19 1.5569E-19 1.1036E-19 7.8212E-20
  5.5416E-20 3.9259E-20 2.7809E-20 1.9696E-20 1.3950E-20 9.8789E-21 6.9958E-21
  4.9540E-21 3.5080E-21 2.4841E-21 1.7590E-21 1.2456E-21 8.8204E-22 6.2462E-22
 10410501.0740 -2.0415E-02  1.7507E-14  1.5590E-14  1.3880E-14  1.2354E-14
  1.0992E-14 9.7756E-15 8.6893E-15 7.7184E-15 6.8501E-15 6.0732E-15 5.3774E-15
  4.7536E-15 4.1939E-15 3.6913E-15 3.2394E-15 2.8328E-15 2.4669E-15 2.1377E-15
  1.8418E-15 1.5764E-15 1.3392E-15 1.1281E-15 9.4167E-16 7.7828E-16 6.3651E-16
  5.1490E-16 4.1188E-16 3.2578E-16 2.5481E-16 1.9715E-16 1.5100E-16 1.1480E-16
  8.7743E-17 7.0487E-17 6.5315E-17 7.4207E-17 9.5627E-17 1.2328E-16 1.4854E-16
  1.6434E-16 1.6769E-16 1.5955E-16 1.4322E-16 1.2262E-16 1.0103E-16 8.0719E-17
  6.2924E-17 4.8097E-17 3.6192E-17 2.6895E-17 1.9789E-17 1.4446E-17 1.0479E-17
  7.5637E-18 5.4376E-18 3.8969E-18 2.7857E-18 1.9874E-18 1.4156E-18 1.0071E-18
  7.1573E-19 5.0826E-19 3.6070E-19 2.5586E-19 1.8141E-19 1.2859E-19 9.1123E-20
  6.4560E-20 4.5734E-20 3.2393E-20 2.2942E-20 1.6247E-20 1.1505E-20 8.1467E-21
  5.7685E-21 4.0845E-21 2.8920E-21 2.0477E-21 1.4498E-21 1.0266E-21 7.2687E-22
 10410501.0840 -1.5630E-02  1.4357E-14  1.2786E-14  1.1383E-14  1.0132E-14
  9.0148E-15 8.0173E-15 7.1262E-15 6.3298E-15 5.6177E-15 4.9803E-15 4.4095E-15
  3.8978E-15 3.4387E-15 3.0263E-15 2.6555E-15 2.3220E-15 2.0218E-15 1.7516E-15
  1.5089E-15 1.2911E-15 1.0965E-15 9.2346E-16 7.7059E-16 6.3667E-16 5.2052E-16
  4.2093E-16 3.3659E-16 2.6614E-16 2.0810E-16 1.6096E-16 1.2325E-16 9.3723E-17
  7.1863E-17 5.8736E-17 5.7216E-17 6.9942E-17 9.5720E-17 1.2801E-16 1.5748E-16
  1.7640E-16 1.8139E-16 1.7347E-16 1.5627E-16 1.3413E-16 1.1072E-16 8.8589E-17
  6.9133E-17 5.2886E-17 3.9821E-17 2.9607E-17 2.1793E-17 1.5913E-17 1.1546E-17
  8.3356E-18 5.9935E-18 4.2958E-18 3.0711E-18 2.1912E-18 1.5609E-18 1.1105E-18
  7.8923E-19 5.6047E-19 3.9776E-19 2.8215E-19 2.0006E-19 1.4180E-19 1.0049E-19
  7.1197E-20 5.0435E-20 3.5723E-20 2.5300E-20 1.7917E-20 1.2688E-20 8.9841E-21
  6.3614E-21 4.5042E-21 3.1892E-21 2.2580E-21 1.5988E-21 1.1320E-21 8.0147E-22
 10410501.0940 -1.2350E-02  1.1565E-14  1.0299E-14  9.1692E-15  8.1609E-15
  7.2608E-15 6.4571E-15 5.7392E-15 5.0976E-15 4.5238E-15 4.0103E-15 3.5504E-15
  3.1381E-15 2.7681E-15 2.4358E-15 2.1370E-15 1.8682E-15 1.6262E-15 1.4086E-15
  1.2130E-15 1.0376E-15 8.8083E-16 7.4150E-16 6.1849E-16 5.1078E-16 4.1741E-16
  3.3740E-16 2.6969E-16 2.1315E-16 1.6661E-16 1.2882E-16 9.8625E-17 7.5057E-17
  5.7938E-17 4.8754E-17 5.0890E-17 6.7430E-17 9.7295E-17 1.3362E-16 1.6650E-16
  1.8772E-16 1.9372E-16 1.8566E-16 1.6749E-16 1.4388E-16 1.1885E-16 9.5133E-17
  7.4264E-17 5.6826E-17 4.2795E-17 3.1823E-17 2.3426E-17 1.7108E-17 1.2414E-17
  8.9623E-18 6.4444E-18 4.6191E-18 3.3024E-18 2.3562E-18 1.6785E-18 1.1941E-18
  8.4870E-19 6.0270E-19 4.2774E-19 3.0341E-19 2.1513E-19 1.5249E-19 1.0806E-19
  7.6563E-20 5.4237E-20 3.8416E-20 2.7207E-20 1.9267E-20 1.3644E-20 9.6611E-21
  6.8407E-21 4.8436E-21 3.4294E-21 2.4281E-21 1.7191E-21 1.2172E-21 8.6179E-22
 10410501.1040 -1.0003E-02  9.3201E-15  8.2999E-15  7.3895E-15  6.5770E-15
  5.8516E-15 5.2038E-15 4.6251E-15 4.1078E-15 3.6451E-15 3.2310E-15 2.8600E-15
  2.5275E-15 2.2290E-15 1.9609E-15 1.7199E-15 1.5031E-15 1.3080E-15 1.1325E-15
  9.7476E-16 8.3341E-16 7.0717E-16 5.9502E-16 4.9605E-16 4.0945E-16 3.3444E-16
  2.7020E-16 2.1587E-16 1.7055E-16 1.3325E-16 1.0301E-16 7.8982E-17 6.0995E-17
  5.0614E-17 5.1986E-17 7.0574E-17 1.0896E-16 1.6248E-16 2.1926E-16 2.6537E-16
  2.9102E-16 2.9346E-16 2.7609E-16 2.4547E-16 2.0850E-16 1.7069E-16 1.3569E-16
  1.0535E-16 8.0264E-17 6.0243E-17 4.4678E-17 3.2821E-17 2.3928E-17 1.7340E-17
  1.2506E-17 8.9851E-18 6.4359E-18 4.5989E-18 3.2800E-18 2.3357E-18 1.6613E-18
  1.1805E-18 8.3819E-19 5.9478E-19 4.2186E-19 2.9909E-19 2.1199E-19 1.5022E-19
  1.0643E-19 7.5388E-20 5.3396E-20 3.7816E-20 2.6780E-20 1.8963E-20 1.3427E-20
  9.5074E-21 6.7316E-21 4.7661E-21 3.3744E-21 2.3891E-21 1.6915E-21 1.1976E-21
 1-spin symmetry tot rc =   3.0564E-13  2.7222E-13  2.4241E-13  2.1581E-13
  1.9207E-13 1.7089E-13 1.5197E-13 1.3507E-13 1.1997E-13 1.0646E-13 9.4379E-14
  8.3557E-14 7.3857E-14 6.5156E-14 5.7344E-14 5.0325E-14 4.4017E-14 3.8346E-14
  3.3250E-14 2.8677E-14 2.4583E-14 2.0929E-14 1.7683E-14 1.4817E-14 1.2305E-14
  1.0122E-14 8.2439E-15 6.6456E-15 5.3014E-15 4.1867E-15 3.2928E-15 2.6942E-15
  2.7310E-15 4.2718E-15 8.6846E-15 1.7035E-14 2.8895E-14 4.2002E-14 5.3263E-14
  6.0256E-14 6.2092E-14 5.9332E-14 5.3355E-14 4.5703E-14 3.7657E-14 3.0080E-14
  2.3441E-14 1.7912E-14 1.3474E-14 1.0011E-14 7.3642E-15 5.3748E-15 3.8983E-15
  2.8134E-15 2.0224E-15 1.4493E-15 1.0360E-15 7.3905E-16 5.2641E-16 3.7448E-16
  2.6614E-16 1.8899E-16 1.3412E-16 9.5135E-17 6.7455E-17 4.7814E-17 3.3883E-17
  2.4006E-17 1.7006E-17 1.2046E-17 8.5313E-18 6.0419E-18 4.2786E-18 3.0298E-18
  2.1455E-18 1.5192E-18 1.0758E-18 7.6175E-19 5.3942E-19 3.8199E-19 2.7052E-19
 
 30400501.0430 -6.2524E-02  1.4168E-13  1.2622E-13  1.1242E-13  1.0012E-13
  8.9151E-14 7.9362E-14 7.0628E-14 6.2832E-14 5.5870E-14 4.9652E-14 4.4094E-14
  3.9123E-14 3.4674E-14 3.0689E-14 2.7117E-14 2.3911E-14 2.1031E-14 1.8442E-14
  1.6113E-14 1.4018E-14 1.2135E-14 1.0444E-14 8.9285E-15 7.5764E-15 6.3760E-15
  5.3175E-15 4.3918E-15 3.5901E-15 2.9034E-15 2.3228E-15 1.8426E-15 1.4974E-15
  1.5449E-15 2.8751E-15 7.1707E-15 1.5988E-14 2.9152E-14 4.4170E-14 5.7404E-14
  6.5918E-14 6.8562E-14 6.5902E-14 5.9492E-14 5.1089E-14 4.2167E-14 3.3722E-14
  2.6301E-14 2.0109E-14 1.5133E-14 1.1246E-14 8.2749E-15 6.0405E-15 4.3817E-15
  3.1626E-15 2.2735E-15 1.6293E-15 1.1647E-15 8.3092E-16 5.9186E-16 4.2105E-16
  2.9923E-16 2.1249E-16 1.5080E-16 1.0697E-16 7.5844E-17 5.3760E-17 3.8096E-17
  2.6991E-17 1.9121E-17 1.3543E-17 9.5918E-18 6.7928E-18 4.8103E-18 3.4063E-18
  2.4120E-18 1.7079E-18 1.2093E-18 8.5631E-19 6.0635E-19 4.2936E-19 3.0405E-19
 30400501.0530 -4.0021E-02  1.2561E-13  1.1190E-13  9.9674E-14  8.8770E-14
  7.9044E-14 7.0367E-14 6.2624E-14 5.5713E-14 4.9542E-14 4.4029E-14 3.9102E-14
  3.4696E-14 3.0752E-14 2.7219E-14 2.4052E-14 2.1210E-14 1.8658E-14 1.6363E-14
  1.4298E-14 1.2441E-14 1.0770E-14 9.2703E-15 7.9263E-15 6.7266E-15 5.6613E-15
  4.7218E-15 3.9000E-15 3.1883E-15 2.5787E-15 2.0633E-15 1.6364E-15 1.3094E-15
  1.1668E-15 1.4800E-15 2.7500E-15 5.4424E-15 9.5074E-15 1.4184E-14 1.8339E-14
  2.1039E-14 2.1899E-14 2.1079E-14 1.9057E-14 1.6389E-14 1.3544E-14 1.0843E-14
  8.4650E-15 6.4770E-15 4.8774E-15 3.6266E-15 2.6695E-15 1.9494E-15 1.4145E-15
  1.0211E-15 7.3422E-16 5.2625E-16 3.7624E-16 2.6845E-16 1.9123E-16 1.3605E-16
  9.6699E-17 6.8673E-17 4.8739E-17 3.4574E-17 2.4516E-17 1.7378E-17 1.2316E-17
  8.7263E-18 6.1820E-18 4.3790E-18 3.1016E-18 2.1967E-18 1.5557E-18 1.1017E-18
  7.8020E-19 5.5251E-19 3.9128E-19 2.7710E-19 1.9625E-19 1.3900E-19 9.8457E-20
 30400501.0630 -2.7793E-02  9.1118E-14  8.1172E-14  7.2302E-14  6.4392E-14
  5.7336E-14 5.1041E-14 4.5424E-14 4.0409E-14 3.5931E-14 3.1931E-14 2.8356E-14
  2.5158E-14 2.2295E-14 1.9731E-14 1.7432E-14 1.5369E-14 1.3516E-14 1.1849E-14
  1.0350E-14 9.0019E-15 7.7894E-15 6.7008E-15 5.7258E-15 4.8560E-15 4.0841E-15
  3.4039E-15 2.8095E-15 2.2952E-15 1.8551E-15 1.4837E-15 1.1786E-15 9.5556E-16
  8.8271E-16 1.1243E-15 1.9262E-15 3.4667E-15 5.6468E-15 8.0382E-15 1.0072E-14
  1.1311E-14 1.1599E-14 1.1047E-14 9.9106E-15 8.4749E-15 6.9741E-15 5.5657E-15
